,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
33,en,1435262267013181440,813286, BarackObama  ObamaFoundation  UChicago  Columbia I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonnable  Best wishes to you ,1439811397261529093,False, BarackObama  ObamaFoundation  UChicago  Columbia I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonnable  Best wishes to you ,2021-09-20T04:39:22.000Z,USA,"@BarackObama @ObamaFoundation @UChicago @Columbia I am a graduate student at Columbia University.I got my bachelor degree and graduated from USC.But just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043 which should be modified or canceled,It is unreasonnable. Best wishes to you.",[],[],"['BarackObama', 'ObamaFoundation', 'UChicago', 'Columbia']",['https://t.co/t450Xp5JxP']
34,en,1435262267013181440,813286, BarackObama  ObamaFoundation  UChicago  Columbia I got my bachelor degree and graduated from USC But  just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 P P 10043 should be modified or canceled It is unreasonnable  Best wishes to you ,1439809357395361792,False, BarackObama  ObamaFoundation  UChicago  Columbia I got my bachelor degree and graduated from USC But  just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 P P 10043 should be modified or canceled It is unreasonnable  Best wishes to you ,2021-09-20T04:31:15.000Z,USA,"@BarackObama @ObamaFoundation @UChicago @Columbia I got my bachelor degree and graduated from USC.But, just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043.P.P.10043 should be modified or canceled,It is unreasonnable. Best wishes to you.",[],[],"['BarackObama', 'ObamaFoundation', 'UChicago', 'Columbia']",['https://t.co/aOOGWXSDN9']
35,en,1435262267013181440,813286, BarackObama  ObamaFoundation  UChicago  Columbia Very nice  ,1439383852590456833,False, BarackObama  ObamaFoundation  UChicago  Columbia Very nice  ,2021-09-19T00:20:27.000Z,USA,@BarackObama @ObamaFoundation @UChicago @Columbia Very nice..,[],[],"['BarackObama', 'ObamaFoundation', 'UChicago', 'Columbia']",[]
36,en,1435262267013181440,813286, BarackObama  ObamaFoundation  UChicago  Columbia Please reinstate  UI benefits for  Covid  LongHaulers  We are debilitated  unable to work and have no income  It’s  Emergency status at this point ,1439059768153411585,False, BarackObama  ObamaFoundation  UChicago  Columbia Please reinstate  UI benefits for  Covid  LongHaulers  We are debilitated  unable to work and have no income  It’s  Emergency status at this point ,2021-09-18T02:52:39.000Z,USA,"@BarackObama @ObamaFoundation @UChicago @Columbia Please reinstate #UI benefits for #Covid #LongHaulers. We are debilitated, unable to work and have no income. It’s #Emergency status at this point.",[],"['UI', 'Covid', 'LongHaulers']","['BarackObama', 'ObamaFoundation', 'UChicago', 'Columbia']",['https://t.co/8Fr4IJWFsO']
37,en,1434894258780114956,813286, BarackObama There s still people still in my body tapping into my car house items on back in my children in our home,1441006822148788229,False, BarackObama There s still people still in my body tapping into my car house items on back in my children in our home,2021-09-23T11:49:33.000Z,USA,@BarackObama There's still people still in my body tapping into my car house items on back in my children in our home,[],[],['BarackObama'],[]
38,en,1434894258780114956,813286, BarackObama God bless you all,1440798389638033410,False, BarackObama God bless you all,2021-09-22T22:01:19.000Z,USA,@BarackObama God bless you all,[],[],['BarackObama'],[]
39,en,1434894258780114956,813286, BarackObama HEY PUSSY  HOW ABOUT YOU TELL THE WORLD MICHELLE HAS A DICK AND YOU ARE GAY  WERE YOU INFILTRATING THE MUSLIMS IN AMERICA SO YOU COULD SUCK THE LITTLE BOYS DICKS LIKE THAT CULTURE DOES ,1440709628589871118,False, BarackObama HEY PUSSY  HOW ABOUT YOU TELL THE WORLD MICHELLE HAS A DICK AND YOU ARE GAY  WERE YOU INFILTRATING THE MUSLIMS IN AMERICA SO YOU COULD SUCK THE LITTLE BOYS DICKS LIKE THAT CULTURE DOES ,2021-09-22T16:08:37.000Z,USA,@BarackObama HEY PUSSY! HOW ABOUT YOU TELL THE WORLD MICHELLE HAS A DICK AND YOU ARE GAY? WERE YOU INFILTRATING THE MUSLIMS IN AMERICA SO YOU COULD SUCK THE LITTLE BOYS DICKS LIKE THAT CULTURE DOES?,[],[],['BarackObama'],['https://t.co/DNr1sbB3nv']
40,en,1434894258780114956,813286, BarackObama SoulBay Electric Body Brush with 5 Attachments  Rechargeable Back Brush IPX7 Long Handle Exfoliating Spin Scrubber for Shower Bathing Cleansing Wash Deep Cleaninghttps   t co W40MmMMDhohttps   t co pm8ckG4RAR https   t co muRByl00hX,1440667027811667971,False, BarackObama SoulBay Electric Body Brush with 5 Attachments  Rechargeable Back Brush IPX7 Long Handle Exfoliating Spin Scrubber for Shower Bathing Cleansing Wash Deep Cleaninghttps   t co W40MmMMDhohttps   t co pm8ckG4RAR https   t co muRByl00hX,2021-09-22T13:19:20.000Z,USA,"@BarackObama SoulBay Electric Body Brush with 5 Attachments: Rechargeable Back Brush IPX7 Long Handle Exfoliating Spin Scrubber for Shower Bathing Cleansing Wash Deep Cleaning

https://t.co/W40MmMMDho

https://t.co/pm8ckG4RAR https://t.co/muRByl00hX",[],[],['BarackObama'],['https://t.co/a81J5yo1XD']
41,en,1434894258780114956,813286, BarackObama SoulBay Electric Body Brush with 5 Attachments  Rechargeable Back Brush IPX7 Long Handle Exfoliating Spin Scrubber for Shower Bathing Cleansing Wash Deep Cleaninghttps   t co W40MmMMDhohttps   t co pm8ckG4RAR https   t co 2coTVKsyRP,1440666975361900544,False, BarackObama SoulBay Electric Body Brush with 5 Attachments  Rechargeable Back Brush IPX7 Long Handle Exfoliating Spin Scrubber for Shower Bathing Cleansing Wash Deep Cleaninghttps   t co W40MmMMDhohttps   t co pm8ckG4RAR https   t co 2coTVKsyRP,2021-09-22T13:19:07.000Z,USA,"@BarackObama SoulBay Electric Body Brush with 5 Attachments: Rechargeable Back Brush IPX7 Long Handle Exfoliating Spin Scrubber for Shower Bathing Cleansing Wash Deep Cleaning

https://t.co/W40MmMMDho

https://t.co/pm8ckG4RAR https://t.co/2coTVKsyRP",[],[],['BarackObama'],['https://t.co/s0gQPN8MSE']
42,en,1434894258780114956,813286, kodiak149  BarackObama He follows who he wants   He has that right for God’s sake ,1440641712024477697,False, kodiak149  BarackObama He follows who he wants   He has that right for God’s sake ,2021-09-22T11:38:44.000Z,USA,@kodiak149 @BarackObama He follows who he wants.  He has that right for God’s sake.,[],[],"['kodiak149', 'BarackObama']",[]
43,en,1434894258780114956,813286, BarackObama Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,1440234118176915458,False, BarackObama Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,2021-09-21T08:39:06.000Z,USA,"@BarackObama Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden  #Kamalaharris #DrBiden #POTUS45",[],"['business', 'entrepreneur', 'marketing']",['BarackObama'],"['https://t.co/2vXtjjSMzz', 'https://t.co/GbpW8BSBnh']"
44,en,1434894258780114956,813286, BarackObama Before I ask all your investor to take away all their investment from Berjaya Corps and turn all your companies into Berjaya Sdn Bhd           ,1440150844494598144,False, BarackObama Before I ask all your investor to take away all their investment from Berjaya Corps and turn all your companies into Berjaya Sdn Bhd           ,2021-09-21T03:08:12.000Z,USA,@BarackObama Before I ask all your investor to take away all their investment from Berjaya Corps and turn all your companies into Berjaya Sdn Bhd!!!!!!!!!!!,[],[],['BarackObama'],['https://t.co/W5AfcdrY8V']
45,en,1434894258780114956,813286, BarackObama To Lee families and Berjaya Group include a dentist named Dr Mohd Kamal Shakimon  all of you have been kidnapping my mother  my kids and my husband for many many years        Give back all of them to me          Bastard             ,1440150728517963779,False, BarackObama To Lee families and Berjaya Group include a dentist named Dr Mohd Kamal Shakimon  all of you have been kidnapping my mother  my kids and my husband for many many years        Give back all of them to me          Bastard             ,2021-09-21T03:07:45.000Z,USA,"@BarackObama To Lee families and Berjaya Group include a dentist named Dr Mohd Kamal Shakimon, all of you have been kidnapping my mother, my kids and my husband for many many years!!!!!!! Give back all of them to me!!!!!!!!! Bastard!!!!!!!!!!!!!",[],[],['BarackObama'],['https://t.co/BhF4ICPHip']
46,en,1434894258780114956,813286, BarackObama Before I ask all your investor to take away all their investment from Berjaya Corps and turn all your companies into Berjaya Sdn Bhd           ,1440150647475621897,False, BarackObama Before I ask all your investor to take away all their investment from Berjaya Corps and turn all your companies into Berjaya Sdn Bhd           ,2021-09-21T03:07:25.000Z,USA,@BarackObama Before I ask all your investor to take away all their investment from Berjaya Corps and turn all your companies into Berjaya Sdn Bhd!!!!!!!!!!!,[],[],['BarackObama'],['https://t.co/Cofjk9VWff']
47,en,1434894258780114956,813286, BarackObama To Lee families and Berjaya Group include a dentist named Dr Mohd Kamal Shakimon  all of you have been kidnapping my mother  my kids and my husband for many many years        Give back all of them to me          Bastard             ,1440150510581936144,False, BarackObama To Lee families and Berjaya Group include a dentist named Dr Mohd Kamal Shakimon  all of you have been kidnapping my mother  my kids and my husband for many many years        Give back all of them to me          Bastard             ,2021-09-21T03:06:53.000Z,USA,"@BarackObama To Lee families and Berjaya Group include a dentist named Dr Mohd Kamal Shakimon, all of you have been kidnapping my mother, my kids and my husband for many many years!!!!!!! Give back all of them to me!!!!!!!!! Bastard!!!!!!!!!!!!!",[],[],['BarackObama'],['https://t.co/y9JIN52AAD']
48,en,1434894258780114956,813286, BarackObama I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonable  Best wishes to you ,1439946494627307524,False, BarackObama I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonable  Best wishes to you ,2021-09-20T13:36:11.000Z,USA,"@BarackObama I am a graduate student at Columbia University.I got my bachelor degree and graduated from USC.But just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043 which should be modified or canceled,It is unreasonable. Best wishes to you.",[],[],['BarackObama'],['https://t.co/JoJtsNxBmN']
49,en,1434894258780114956,813286, BarackObama I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonnable  Best wishes to you ,1439811450592059393,False, BarackObama I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonnable  Best wishes to you ,2021-09-20T04:39:34.000Z,USA,"@BarackObama I am a graduate student at Columbia University.I got my bachelor degree and graduated from USC.But just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043 which should be modified or canceled,It is unreasonnable. Best wishes to you.",[],[],['BarackObama'],['https://t.co/XcnNjYXi0P']
50,en,1434894258780114956,813286, BarackObama I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonnable  Best wishes to you ,1439811423735992320,False, BarackObama I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonnable  Best wishes to you ,2021-09-20T04:39:28.000Z,USA,"@BarackObama I am a graduate student at Columbia University.I got my bachelor degree and graduated from USC.But just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043 which should be modified or canceled,It is unreasonnable. Best wishes to you.",[],[],['BarackObama'],['https://t.co/vohwuaI28V']
51,en,1434894258780114956,813286, BarackObama I got my bachelor degree and graduated from USC But  just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 P P 10043 should be modified or canceled It is unreasonnable  Best wishes to you ,1439809389381128202,False, BarackObama I got my bachelor degree and graduated from USC But  just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 P P 10043 should be modified or canceled It is unreasonnable  Best wishes to you ,2021-09-20T04:31:23.000Z,USA,"@BarackObama I got my bachelor degree and graduated from USC.But, just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043.P.P.10043 should be modified or canceled,It is unreasonnable. Best wishes to you.",[],[],['BarackObama'],['https://t.co/vf6Vg9b7mc']
52,en,1434894258780114956,813286, BarackObama All they do is  yell out  gain weight they watched me undress and have sex on my own bed room,1439399965177044992,False, BarackObama All they do is  yell out  gain weight they watched me undress and have sex on my own bed room,2021-09-19T01:24:29.000Z,USA,@BarackObama All they do is  yell out  gain weight they watched me undress and have sex on my own bed room,[],[],['BarackObama'],[]
53,en,1426589810131718148,813286, BarackObama Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,1440234235546124294,False, BarackObama Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,2021-09-21T08:39:34.000Z,USA,"@BarackObama Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden  #Kamalaharris #DrBiden #POTUS45",[],"['business', 'entrepreneur', 'marketing']",['BarackObama'],"['https://t.co/2vXtjjSMzz', 'https://t.co/xsC26Zn551']"
54,en,1426589810131718148,813286, BarackObama I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonnable  Best wishes to you ,1439811738006814726,False, BarackObama I am a graduate student at Columbia University I got my bachelor degree and graduated from USC But just because I was a transfer student from HIT WEIHAI to USC  my U S visa was revoked under P P 10043 which should be modified or canceled It is unreasonnable  Best wishes to you ,2021-09-20T04:40:43.000Z,USA,"@BarackObama I am a graduate student at Columbia University.I got my bachelor degree and graduated from USC.But just because I was a transfer student from HIT WEIHAI to USC, my U.S visa was revoked under P.P.10043 which should be modified or canceled,It is unreasonnable. Best wishes to you.",[],[],['BarackObama'],['https://t.co/e7PzboDIC0']
55,en,1408485199189512196,813286, BarackObama  CripCampFilm  PeabodyAwards Please reinstate  UI benefits for  Covid  LongHaulers  We are debilitated  unable to work and have no income  It’s  Emergency status at this point ,1439060377602506752,False, BarackObama  CripCampFilm  PeabodyAwards Please reinstate  UI benefits for  Covid  LongHaulers  We are debilitated  unable to work and have no income  It’s  Emergency status at this point ,2021-09-18T02:55:05.000Z,USA,"@BarackObama @CripCampFilm @PeabodyAwards Please reinstate #UI benefits for #Covid #LongHaulers. We are debilitated, unable to work and have no income. It’s #Emergency status at this point.",[],"['UI', 'Covid', 'LongHaulers']","['BarackObama', 'CripCampFilm', 'PeabodyAwards']",['https://t.co/1AU3PPlfyo']
56,en,1401226146973470722,813286, BarackObama  POTUS You are doing more to create racism   division in this country than many  You talk   past  people  not at them or even down to them  to push your agenda   racism    You are the useful idiot for the liberal socialists who message no longer resonates ,1440866950221942793,False, BarackObama  POTUS You are doing more to create racism   division in this country than many  You talk   past  people  not at them or even down to them  to push your agenda   racism    You are the useful idiot for the liberal socialists who message no longer resonates ,2021-09-23T02:33:45.000Z,USA,@BarackObama @POTUS You are doing more to create racism + division in this country than many. You talk --past--people (not at them or even down to them) to push your agenda...racism.   You are the useful idiot for the liberal socialists who message no longer resonates.,[],[],"['BarackObama', 'POTUS']",['https://t.co/lqEcoS0T0r']
57,en,1401226146973470722,813286, BarackObama  POTUS https   t co 1lSX3mtQkU   Follow the link to participate in the mega iphone giveaway conducted by mrwhosetheboss  Try your luck today itself ,1440516086785470469,False, BarackObama  POTUS https   t co 1lSX3mtQkU   Follow the link to participate in the mega iphone giveaway conducted by mrwhosetheboss  Try your luck today itself ,2021-09-22T03:19:33.000Z,USA,@BarackObama @POTUS https://t.co/1lSX3mtQkU - Follow the link to participate in the mega iphone giveaway conducted by mrwhosetheboss. Try your luck today itself 🙂,['🙂'],[],"['BarackObama', 'POTUS']","['https://t.co/1lSX3mtQkU', 'https://t.co/4rPPMd1bsx']"
58,en,1401226146973470722,813286, BarackObama  POTUS I love my  BarackObama  obamacare2024,1440295791080267777,False, BarackObama  POTUS I love my  BarackObama  obamacare2024,2021-09-21T12:44:10.000Z,USA,@BarackObama @POTUS I love my @BarackObama #obamacare2024,[],['obamacare2024'],"['BarackObama', 'POTUS', 'BarackObama']",[]
59,en,1401226146973470722,813286, BarackObama  POTUS Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,1440234792537116672,False, BarackObama  POTUS Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,2021-09-21T08:41:47.000Z,USA,"@BarackObama @POTUS Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden  #Kamalaharris #DrBiden #POTUS45",[],"['business', 'entrepreneur']","['BarackObama', 'POTUS']","['https://t.co/2vXtjjSMzz', 'https://t.co/CJBUGuht91']"
60,en,1399412024396894211,813286, BarackObama Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,1440234839593000969,False, BarackObama Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden   Kamalaharris  DrBiden  POTUS45,2021-09-21T08:41:58.000Z,USA,"@BarackObama Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden  #Kamalaharris #DrBiden #POTUS45",[],"['business', 'entrepreneur', 'marketing']",['BarackObama'],"['https://t.co/2vXtjjSMzz', 'https://t.co/1XlMBD28CG']"
61,en,1397576191981330442,813286, BarackObama You are missed  Intelligence  common sense and soooo cool  It is science       Biden is great and thank you for your honesty ,1439947196707835914,False, BarackObama You are missed  Intelligence  common sense and soooo cool  It is science       Biden is great and thank you for your honesty ,2021-09-20T13:38:59.000Z,USA,"@BarackObama You are missed! Intelligence, common sense and soooo cool. It is science!!!!!! Biden is great and thank you for your honesty.",[],[],['BarackObama'],[]
62,en,1384626851511951360,813286, BarackObama Yuck,1440162453514457090,False, BarackObama Yuck,2021-09-21T03:54:20.000Z,USA,@BarackObama Yuck,[],[],['BarackObama'],[]
63,en,1379090502058934272,813286, danaraylwest  BarackObama  MBK Alliance May Allah bless us,1439151359790510084,False, danaraylwest  BarackObama  MBK Alliance May Allah bless us,2021-09-18T08:56:36.000Z,USA,@danaraylwest @BarackObama @MBK_Alliance May Allah bless us,[],[],"['danaraylwest', 'BarackObama', 'MBK_Alliance']",[]
